sector_name,company_name,industry,last_price,change,%chg,mkt_cap(rs_cr)
Utilities,Rattan Power,Power - Generation & Distribution,6.10,0.20,3.39,"3,276"
Utilities,Indowind Energy,Power - Generation & Distribution,18.15,0.35,1.97,163
Utilities,Orient Green,Power - Generation & Distribution,12.50,0.20,1.63,938
Utilities,NHPC,Power - Generation & Distribution,31.55,0.50,1.61,"31,692"
Utilities,DPSC,Power - Generation & Distribution,14.90,0.20,1.36,"1,451"
Utilities,Inox Wind,Power - Generation & Distribution,117.40,1.50,1.29,"2,605"
Utilities,CESC,Power - Generation & Distribution,84.20,0.95,1.14,"11,161"
Utilities,NTPC,Power - Generation & Distribution,153.95,1.35,0.88,"149,280"
Utilities,Reliance Infra,Power - Generation & Distribution,123.40,0.45,0.37,"3,245"
Utilities,Torrent Power,Power - Generation & Distribution,548.05,0.00,0.00,"26,340"
Utilities,SJVN,Power - Generation & Distribution,28.45,-0.05,-0.18,"11,180"
Utilities,Mitcon Cons,Power - Generation & Distribution,94.90,-0.45,-0.47,127
Utilities,NLC India,Power - Generation & Distribution,67.90,-0.35,-0.51,"9,415"
Utilities,Schneider Infra,Power - Generation & Distribution,126.00,-0.70,-0.55,"3,013"
Utilities,Jaiprakash Pow,Power - Generation & Distribution,7.95,-0.05,-0.62,"5,448"
Utilities,Energy Dev,Power - Generation & Distribution,21.75,-0.15,-0.68,103
Utilities,Rattanindia Ent,Power - Generation & Distribution,46.80,-0.35,-0.74,"6,469"
Utilities,Tata Power,Power - Generation & Distribution,273.10,-2.05,-0.75,"87,265"
Utilities,Power Grid Corp,Power - Generation & Distribution,229.50,-3.60,-1.54,"160,087"
Utilities,Reliance Power,Power - Generation & Distribution,14.85,-0.30,-1.98,"5,049"
Utilities,JSW Energy,Power - Generation & Distribution,325.90,-15.95,-4.67,"53,579"
